Cruise_ID1,Cruise_ID2,Cruise_number,leg,cast,Date,Analyzed_by,lon_n,lat_n,lon,lat,year,month,day,depth_bottom,Date_time_local,time_start_local,time_end_local,time_start_UTC,time_end_UTC,Date_time_UTC,sample_number,depth,Tot_Chl_a,Tot_Chl_b,Tot_Chl_c,alpha_beta_Car,alpha_Car,beta_Car,But_fuco,Hex_fuco,Allo,Diadino,Diato,Fuco,Perid,Zea,MV_Chl_a,DV_Chl_a,Chlide_a,Chl_a_allom,Chl_a_prime,MV_Chl_b,DV_Chl_b,Chl_c1,Chl_c2,Chl_c1c2,Chl_c3,Lut,Neo,Viola,Phytin_a,Phide_a,Pras,Anth,Gyro,TChl,PPC,PSC,PSP,Tcar,Tacc,Tpg,DP,Tacc_TChla,PSC_Tcar,PPC_Tcar,TChl_Tcar,PPC_Tpg,PSP_Tpg,TChla_Tpg,mPF,nPF,pPF,Fluor_Chl_a,Fluor_Phaeo,Comments
93HG_218,CAR-218,218,1,4,20150215,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.67,10.5,2015,2,15,1380,2015-02-15T04:19:00,04:19,04:48,08:48,09:17,2015-02-15T08:49:00,C218_1_4_12,100,0.075,0.032,0.022,0.005,nd,nd,0.005,0.014,-9999.0,0.002,-9999.0,0.014,-9999.0,0.002,0.066,0.009,-9999.0,nd,nd,0.009,0.023,nd,nd,0.006,0.016,-9999.0,-9999.0,-9999.0,-9999.0,0.018,-9999.0,nd,-9999.0,0.129,0.009,0.033,0.162,0.042,0.096,0.171,0.067,1.28,0.79,0.21,3.07,0.05,0.95,0.44,nd,nd,nd,0.08,0.18,None
93HG_219,CAR-219,219,1,4,20150310,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.67,10.5,2015,3,10,1380,2015-03-10T04:40:00,04:40,05:09,09:09,09:38,2015-03-10T09:10:00,C219_1_4_1,1,0.743,0.022,0.169,0.033,nd,nd,0.009,0.035,0.007,0.031,-9999.0,0.315,0.01,0.019,0.696,-9999.0,0.047,nd,nd,0.022,-9999.0,nd,nd,0.091,0.078,-9999.0,-9999.0,0.006,0.042,0.282,-9999.0,nd,-9999.0,0.934,0.09,0.369,1.303,0.459,0.65,1.393,0.417,0.87,0.8,0.2,2.03,0.06,0.94,0.53,nd,nd,nd,0.68,0.79,None
93HG_219,CAR-219,219,1,4,20150310,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.67,10.5,2015,3,10,1380,2015-03-10T04:40:00,04:40,05:09,09:09,09:38,2015-03-10T09:10:00,C219_1_4_1,1,0.721,0.024,0.163,0.029,nd,nd,0.008,0.034,0.008,0.03,-9999.0,0.304,0.009,0.017,0.66,-9999.0,0.061,nd,nd,0.024,-9999.0,nd,nd,0.086,0.077,-9999.0,-9999.0,0.004,0.029,0.19,-9999.0,nd,-9999.0,0.908,0.084,0.355,1.263,0.439,0.626,1.347,0.404,0.87,0.81,0.19,2.07,0.06,0.94,0.54,nd,nd,nd,0.68,0.79,None
93HG_219,CAR-219,219,1,4,20150310,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.67,10.5,2015,3,10,1380,2015-03-10T04:40:00,04:40,05:09,09:09,09:38,2015-03-10T09:10:00,C219_1_4_3,7,0.762,0.024,0.171,0.032,nd,nd,0.008,0.03,0.006,0.029,-9999.0,0.303,0.01,0.018,0.741,-9999.0,0.021,nd,nd,0.024,-9999.0,nd,nd,0.088,0.083,-9999.0,-9999.0,0.005,0.056,0.293,-9999.0,nd,-9999.0,0.957,0.085,0.351,1.308,0.436,0.631,1.393,0.399,0.83,0.81,0.19,2.19,0.06,0.94,0.55,nd,nd,nd,0.64,0.89,None
93HG_219,CAR-219,219,1,4,20150310,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.67,10.5,2015,3,10,1380,2015-03-10T04:40:00,04:40,05:09,09:09,09:38,2015-03-10T09:10:00,C219_1_4_5,15,0.747,0.024,0.162,0.034,nd,nd,0.009,0.034,0.006,0.03,-9999.0,0.303,0.008,0.021,0.732,-9999.0,0.015,nd,nd,0.024,-9999.0,nd,nd,0.085,0.077,-9999.0,-9999.0,0.005,0.055,0.287,-9999.0,nd,-9999.0,0.933,0.091,0.354,1.287,0.445,0.631,1.378,0.405,0.84,0.8,0.2,2.1,0.07,0.93,0.54,nd,nd,nd,0.64,0.88,None
93HG_219,CAR-219,219,1,4,20150310,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.67,10.5,2015,3,10,1380,2015-03-10T04:40:00,04:40,05:09,09:09,09:38,2015-03-10T09:10:00,C219_1_4_7,25,0.682,0.023,0.143,0.028,nd,nd,-9999.0,0.028,0.006,0.026,-9999.0,0.272,0.009,0.017,0.673,-9999.0,0.009,nd,nd,0.023,-9999.0,nd,nd,0.077,0.066,-9999.0,-9999.0,0.003,0.045,0.259,-9999.0,nd,-9999.0,0.848,0.077,0.309,1.157,0.386,0.552,1.234,0.355,0.81,0.8,0.2,2.2,0.06,0.94,0.55,nd,nd,nd,0.41,1.52,None
93HG_219,CAR-219,219,1,4,20150310,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.67,10.5,2015,3,10,1380,2015-03-10T04:40:00,04:40,05:09,09:09,09:38,2015-03-10T09:10:00,C219_1_4_8,30,0.7,0.022,0.142,0.029,nd,nd,-9999.0,0.027,0.006,0.027,-9999.0,0.271,0.011,0.018,0.685,-9999.0,0.015,nd,nd,0.022,-9999.0,nd,nd,0.075,0.067,-9999.0,-9999.0,0.003,0.053,0.272,-9999.0,nd,-9999.0,0.864,0.08,0.309,1.173,0.389,0.553,1.253,0.355,0.79,0.79,0.21,2.22,0.06,0.94,0.56,nd,nd,nd,0.15,2.367,None
93HG_219,CAR-219,219,1,4,20150310,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.67,10.5,2015,3,10,1380,2015-03-10T04:40:00,04:40,05:09,09:09,09:38,2015-03-10T09:10:00,C219_1_4_9,35,0.711,0.024,0.157,0.029,nd,nd,-9999.0,0.028,0.01,0.026,-9999.0,0.285,0.016,0.014,0.659,-9999.0,0.052,nd,nd,0.024,-9999.0,nd,nd,0.081,0.076,-9999.0,-9999.0,0.005,0.056,0.243,-9999.0,nd,-9999.0,0.892,0.079,0.329,1.221,0.408,0.589,1.3,0.377,0.83,0.81,0.19,2.19,0.06,0.94,0.55,nd,nd,nd,0.67,0.78,None
93HG_219,CAR-219,219,1,4,20150310,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.67,10.5,2015,3,10,1380,2015-03-10T04:40:00,04:40,05:09,09:09,09:38,2015-03-10T09:10:00,C219_1_4_10,55,0.153,0.026,0.039,0.008,nd,nd,0.006,0.014,-9999.0,0.006,-9999.0,0.055,-9999.0,0.003,0.139,0.006,0.008,nd,nd,0.012,0.014,nd,nd,0.016,0.023,-9999.0,-9999.0,-9999.0,0.017,0.09,-9999.0,nd,-9999.0,0.218,0.017,0.075,0.293,0.092,0.157,0.31,0.104,1.03,0.82,0.18,2.37,0.05,0.95,0.49,nd,nd,nd,0.19,0.36,None
93HG_219,CAR-219,219,1,4,20150310,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.67,10.5,2015,3,10,1380,2015-03-10T04:40:00,04:40,05:09,09:09,09:38,2015-03-10T09:10:00,C219_1_4_11,75,0.112,0.019,0.028,0.006,nd,nd,0.006,0.012,-9999.0,0.005,-9999.0,0.037,-9999.0,0.003,0.103,0.004,0.005,nd,nd,0.01,0.009,nd,nd,0.011,0.017,-9999.0,-9999.0,-9999.0,0.018,0.082,-9999.0,nd,-9999.0,0.159,0.014,0.055,0.214,0.069,0.116,0.228,0.077,1.04,0.8,0.2,2.3,0.06,0.94,0.49,nd,nd,nd,0.16,0.37,None
93HG_219,CAR-219,219,1,4,20150310,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.67,10.5,2015,3,10,1380,2015-03-10T04:40:00,04:40,05:09,09:09,09:38,2015-03-10T09:10:00,C219_1_4_12,100,0.754,0.023,0.155,0.03,nd,nd,-9999.0,0.032,0.007,0.03,-9999.0,0.306,0.009,0.02,0.733,-9999.0,0.021,nd,nd,0.023,-9999.0,nd,nd,0.083,0.072,-9999.0,-9999.0,0.005,0.05,0.254,-9999.0,nd,-9999.0,0.932,0.087,0.347,1.279,0.434,0.612,1.366,0.397,0.81,0.8,0.2,2.15,0.06,0.94,0.55,nd,nd,nd,0.09,0.2,None
93HG_220,CAR-220,220,1,4,20150414,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.6838,10.5007,2015,4,14,1380,2015-04-24T04:30:00,04:30,04:54,08:59,09:23,2015-04-24T09:00:00,C220_1_4_1,1,2.666,0.077,0.698,0.085,nd,nd,0.013,0.049,0.008,0.096,-9999.0,1.195,0.024,0.008,2.151,0.008,0.507,nd,nd,0.059,0.018,nd,nd,0.436,0.262,-9999.0,0.005,0.007,0.108,0.663,-9999.0,nd,-9999.0,3.441,0.197,1.281,4.722,1.478,2.253,4.919,1.374,0.85,0.87,0.13,2.33,0.04,0.96,0.54,nd,nd,nd,1.97,1.83,None
93HG_220,CAR-220,220,1,4,20150414,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.6838,10.5007,2015,4,14,1380,2015-04-24T04:30:00,04:30,04:54,08:59,09:23,2015-04-24T09:00:00,C220_1_4_1,1,2.651,0.07,0.668,0.082,nd,nd,0.013,0.044,0.008,0.097,-9999.0,1.204,0.028,0.01,2.157,0.009,0.485,nd,nd,0.053,0.017,nd,nd,0.413,0.255,-9999.0,0.005,0.005,0.092,0.537,-9999.0,nd,-9999.0,3.389,0.197,1.289,4.678,1.486,2.224,4.875,1.377,0.84,0.87,0.13,2.28,0.04,0.96,0.54,nd,nd,nd,1.97,1.83,None
93HG_220,CAR-220,220,1,4,20150414,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.6838,10.5007,2015,4,14,1380,2015-04-24T04:30:00,04:30,04:54,08:59,09:23,2015-04-24T09:00:00,C220_1_4_3,7,2.685,0.076,0.678,0.084,nd,nd,0.013,0.048,0.008,0.092,-9999.0,1.146,0.031,0.008,2.405,0.009,0.271,nd,nd,0.059,0.017,nd,nd,0.427,0.251,-9999.0,0.006,0.006,0.105,0.65,-9999.0,nd,-9999.0,3.439,0.192,1.238,4.677,1.43,2.184,4.869,1.33,0.81,0.87,0.13,2.4,0.04,0.96,0.55,nd,nd,nd,2.06,1.81,None
93HG_220,CAR-220,220,1,4,20150414,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.6838,10.5007,2015,4,14,1380,2015-04-24T04:30:00,04:30,04:54,08:59,09:23,2015-04-24T09:00:00,C220_1_4_5,15,2.552,0.072,0.69,0.086,nd,nd,0.014,0.048,0.008,0.093,-9999.0,1.183,0.027,0.008,1.713,0.01,0.829,nd,nd,0.054,0.018,nd,nd,0.433,0.257,-9999.0,0.006,0.007,0.103,0.689,-9999.0,nd,-9999.0,3.314,0.195,1.272,4.586,1.467,2.229,4.781,1.36,0.87,0.87,0.13,2.26,0.04,0.96,0.53,nd,nd,nd,2.1,1.75,None
93HG_220,CAR-220,220,1,4,20150414,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.6838,10.5007,2015,4,14,1380,2015-04-24T04:30:00,04:30,04:54,08:59,09:23,2015-04-24T09:00:00,C220_1_4_7,25,0.379,0.135,0.115,0.03,nd,nd,0.02,0.056,0.006,0.012,-9999.0,0.108,0.009,0.012,0.309,0.049,0.021,nd,nd,0.029,0.106,nd,nd,0.049,0.066,-9999.0,-9999.0,-9999.0,0.02,0.105,-9999.0,nd,-9999.0,0.629,0.06,0.193,0.822,0.253,0.503,0.882,0.346,1.33,0.76,0.24,2.49,0.07,0.93,0.43,nd,nd,nd,0.22,0.55,None
93HG_220,CAR-220,220,1,4,20150414,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.6838,10.5007,2015,4,14,1380,2015-04-24T04:30:00,04:30,04:54,08:59,09:23,2015-04-24T09:00:00,C220_1_4_9,35,0.325,0.146,0.093,0.026,nd,nd,0.015,0.05,0.003,0.009,-9999.0,0.08,0.006,0.008,0.258,0.054,0.013,nd,nd,0.026,0.12,nd,nd,0.036,0.057,-9999.0,-9999.0,-9999.0,0.013,0.065,-9999.0,nd,-9999.0,0.564,0.046,0.151,0.715,0.197,0.436,0.761,0.308,1.34,0.77,0.23,2.86,0.06,0.94,0.43,nd,nd,nd,0.19,0.54,None
93HG_220,CAR-220,220,1,4,20150414,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.6838,10.5007,2015,4,14,1380,2015-04-24T04:30:00,04:30,04:54,08:59,09:23,2015-04-24T09:00:00,C220_1_4_9,35,0.314,0.144,0.093,0.026,nd,nd,0.015,0.049,0.004,0.009,-9999.0,0.08,0.005,0.009,0.25,0.052,0.012,nd,nd,0.025,0.119,nd,nd,0.037,0.056,-9999.0,-9999.0,-9999.0,0.013,0.074,-9999.0,nd,-9999.0,0.551,0.048,0.149,0.7,0.197,0.434,0.748,0.306,1.38,0.76,0.24,2.8,0.06,0.94,0.42,nd,nd,nd,0.19,0.54,None
93HG_220,CAR-220,220,1,4,20150414,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.6838,10.5007,2015,4,14,1380,2015-04-24T04:30:00,04:30,04:54,08:59,09:23,2015-04-24T09:00:00,C220_1_4_10,55,0.19,0.072,0.063,0.014,nd,nd,0.018,0.052,-9999.0,0.006,-9999.0,0.051,0.004,0.004,0.168,0.022,-9999.0,nd,nd,0.017,0.055,nd,nd,0.023,0.04,-9999.0,-9999.0,-9999.0,0.01,0.051,-9999.0,nd,-9999.0,0.325,0.024,0.125,0.45,0.149,0.284,0.474,0.201,1.49,0.84,0.16,2.18,0.05,0.95,0.4,nd,nd,nd,0.13,0.35,hole in foil. Ink on filter. Extract is blue
93HG_220,CAR-220,220,1,4,20150414,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.6838,10.5007,2015,4,14,1380,2015-04-24T04:30:00,04:30,04:54,08:59,09:23,2015-04-24T09:00:00,C220_1_4_11,75,0.187,0.085,0.058,0.013,nd,nd,0.016,0.049,-9999.0,0.005,-9999.0,0.035,-9999.0,0.006,0.156,0.031,-9999.0,nd,nd,0.016,0.069,nd,nd,0.02,0.038,-9999.0,-9999.0,-9999.0,0.009,0.044,-9999.0,nd,-9999.0,0.33,0.024,0.1,0.43,0.124,0.267,0.454,0.191,1.43,0.81,0.19,2.66,0.05,0.95,0.41,nd,nd,nd,0.11,0.36,None
93HG_220,CAR-220,220,1,4,20150414,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.6838,10.5007,2015,4,14,1380,2015-04-24T04:30:00,04:30,04:54,08:59,09:23,2015-04-24T09:00:00,C220_1_4_12,100,0.043,0.01,0.015,0.002,nd,nd,0.004,0.009,-9999.0,0.002,-9999.0,0.017,-9999.0,-9999.0,0.043,-9999.0,-9999.0,nd,nd,0.005,0.005,nd,nd,0.005,0.01,-9999.0,-9999.0,-9999.0,0.005,0.019,-9999.0,nd,-9999.0,0.068,0.004,0.03,0.098,0.034,0.059,0.102,0.04,1.37,0.88,0.12,2.0,0.04,0.96,0.42,nd,nd,nd,0.05,0.14,None
93HG_221,CAR-221,221,1,4,20150729,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.6667,10.5022,2015,7,29,1380,2015-07-29T04:27:00,04:27,05:02,08:56,09:31,2015-07-29T08:57:00,C221_1_4_1,1,0.303,0.021,0.044,0.02,nd,nd,0.005,0.034,-9999.0,0.007,-9999.0,0.018,0.009,0.067,0.29,0.01,0.003,nd,nd,0.021,-9999.0,nd,nd,0.024,0.02,-9999.0,0.001,0.002,0.003,0.006,-9999.0,nd,-9999.0,0.368,0.094,0.066,0.434,0.16,0.225,0.528,0.154,0.74,0.41,0.59,2.3,0.18,0.82,0.57,nd,nd,nd,0.25,0.16,None
93HG_221,CAR-221,221,1,4,20150729,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.6667,10.5022,2015,7,29,1380,2015-07-29T04:27:00,04:27,05:02,08:56,09:31,2015-07-29T08:57:00,C221_1_4_1,1,0.31,0.022,0.046,0.022,nd,nd,0.006,0.04,-9999.0,0.008,-9999.0,0.019,0.008,0.076,0.297,0.01,0.003,nd,nd,0.022,-9999.0,nd,nd,0.024,0.022,-9999.0,0.002,0.003,0.004,0.007,-9999.0,nd,-9999.0,0.378,0.106,0.073,0.451,0.179,0.247,0.557,0.171,0.8,0.41,0.59,2.11,0.19,0.81,0.56,nd,nd,nd,0.25,0.16,None
93HG_221,CAR-221,221,1,4,20150729,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.6667,10.5022,2015,7,29,1380,2015-07-29T04:27:00,04:27,05:02,08:56,09:31,2015-07-29T08:57:00,C221_1_4_3,7,0.307,0.023,0.045,0.02,nd,nd,0.006,0.04,-9999.0,0.008,-9999.0,0.02,0.009,0.069,0.296,0.009,0.002,nd,nd,0.023,-9999.0,nd,nd,0.023,0.022,-9999.0,0.002,0.003,0.003,0.007,-9999.0,nd,-9999.0,0.375,0.097,0.075,0.45,0.172,0.24,0.547,0.167,0.78,0.44,0.56,2.18,0.18,0.82,0.56,nd,nd,nd,0.24,0.16,None
93HG_221,CAR-221,221,1,4,20150729,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.6667,10.5022,2015,7,29,1380,2015-07-29T04:27:00,04:27,05:02,08:56,09:31,2015-07-29T08:57:00,C221_1_4_5,15,0.347,0.023,0.049,0.024,nd,nd,0.006,0.036,-9999.0,0.009,-9999.0,0.016,0.02,0.078,0.335,0.01,0.002,nd,nd,0.023,-9999.0,nd,nd,0.029,0.02,-9999.0,-9999.0,0.002,0.005,0.007,-9999.0,nd,-9999.0,0.419,0.111,0.078,0.497,0.189,0.261,0.608,0.179,0.75,0.41,0.59,2.22,0.18,0.82,0.57,nd,nd,nd,0.24,0.13,None
93HG_221,CAR-221,221,1,4,20150729,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.6667,10.5022,2015,7,29,1380,2015-07-29T04:27:00,04:27,05:02,08:56,09:31,2015-07-29T08:57:00,C221_1_4_7,25,0.629,0.089,0.18,0.015,nd,nd,0.021,0.202,-9999.0,0.017,-9999.0,0.023,0.023,0.01,0.629,-9999.0,-9999.0,nd,nd,0.089,-9999.0,nd,nd,0.078,0.102,-9999.0,0.004,0.004,0.007,0.012,-9999.0,nd,-9999.0,0.898,0.042,0.269,1.167,0.311,0.58,1.209,0.368,0.92,0.86,0.14,2.89,0.03,0.97,0.52,nd,nd,nd,0.34,0.34,None
93HG_221,CAR-221,221,1,4,20150729,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.6667,10.5022,2015,7,29,1380,2015-07-29T04:27:00,04:27,05:02,08:56,09:31,2015-07-29T08:57:00,C221_1_4_8,29,0.769,0.114,0.243,0.016,nd,nd,0.029,0.289,-9999.0,0.023,-9999.0,0.032,0.038,0.01,0.767,-9999.0,0.002,nd,nd,0.114,-9999.0,nd,nd,0.102,0.141,-9999.0,0.006,0.003,0.009,0.02,-9999.0,nd,-9999.0,1.126,0.049,0.388,1.514,0.437,0.794,1.563,0.512,1.03,0.89,0.11,2.58,0.03,0.97,0.49,nd,nd,nd,0.557,0.48,None
93HG_221,CAR-221,221,1,4,20150729,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.6667,10.5022,2015,7,29,1380,2015-07-29T04:27:00,04:27,05:02,08:56,09:31,2015-07-29T08:57:00,C221_1_4_9,35,0.403,0.12,0.104,0.009,nd,nd,0.017,0.087,0.004,0.01,-9999.0,0.026,0.02,0.004,0.4,-9999.0,0.003,nd,nd,0.112,0.008,nd,nd,0.043,0.061,-9999.0,0.004,0.002,0.008,0.01,0.018,nd,-9999.0,0.627,0.027,0.15,0.777,0.177,0.401,0.804,0.278,1.0,0.85,0.15,3.54,0.03,0.97,0.5,nd,nd,nd,0.29,0.3,None
93HG_221,CAR-221,221,1,4,20150729,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.6667,10.5022,2015,7,29,1380,2015-07-29T04:27:00,04:27,05:02,08:56,09:31,2015-07-29T08:57:00,C221_1_4_10,55,0.074,0.022,0.023,0.002,nd,nd,0.003,0.009,-9999.0,0.002,-9999.0,0.015,0.004,-9999.0,0.074,-9999.0,-9999.0,nd,nd,0.018,0.004,nd,nd,0.011,0.012,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.004,nd,-9999.0,0.119,0.004,0.031,0.15,0.035,0.08,0.15,0.05,1.08,0.89,0.11,3.4,0.03,0.97,0.48,nd,nd,nd,0.08,0.11,None
93HG_221,CAR-221,221,1,4,20150729,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.6667,10.5022,2015,7,29,1380,2015-07-29T04:27:00,04:27,05:02,08:56,09:31,2015-07-29T08:57:00,C221_1_4_10,55,0.073,0.021,0.019,0.003,nd,nd,0.003,0.008,0.001,0.003,-9999.0,0.015,0.003,-9999.0,0.073,-9999.0,-9999.0,nd,nd,0.017,0.004,nd,nd,0.01,0.009,-9999.0,-9999.0,-9999.0,0.002,-9999.0,0.003,nd,-9999.0,0.113,0.007,0.029,0.142,0.036,0.076,0.15,0.05,1.04,0.81,0.19,3.14,0.05,0.95,0.49,nd,nd,nd,0.08,0.11,None
93HG_221,CAR-221,221,1,4,20150729,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.6667,10.5022,2015,7,29,1380,2015-07-29T04:27:00,04:27,05:02,08:56,09:31,2015-07-29T08:57:00,C221_1_4_11,75,0.067,0.024,0.02,0.003,nd,nd,0.003,0.009,0.001,0.002,-9999.0,0.013,-9999.0,0.001,0.061,0.004,0.002,nd,nd,0.015,0.009,nd,nd,0.008,0.012,-9999.0,-9999.0,-9999.0,0.004,0.003,0.003,nd,-9999.0,0.111,0.007,0.025,0.136,0.032,0.076,0.143,0.051,1.13,0.78,0.22,3.47,0.05,0.95,0.47,nd,nd,nd,0.06,0.11,None
93HG_221,CAR-221,221,1,4,20150729,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.6667,10.5022,2015,7,29,1380,2015-07-29T04:27:00,04:27,05:02,08:56,09:31,2015-07-29T08:57:00,C221_1_4_12,100,0.025,0.01,0.01,0.001,nd,nd,0.002,0.006,-9999.0,-9999.0,-9999.0,0.005,-9999.0,-9999.0,0.024,0.001,-9999.0,nd,nd,0.006,0.004,nd,nd,0.004,0.006,-9999.0,-9999.0,-9999.0,0.003,-9999.0,-9999.0,nd,-9999.0,0.045,0.001,0.013,0.058,0.014,0.034,0.059,0.023,1.36,0.93,0.07,3.21,0.02,0.98,0.42,nd,nd,nd,0.03,0.06,None
93HG_222,CAR-222,222,2,4,20150817,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.6838,10.5007,2015,8,17,1380,2015-08-18T04:31:00,04:31,04:57,09:00,09:26,2015-08-18T09:01:00,C222_2_4_1,1,0.65,0.106,0.107,0.037,nd,nd,0.01,0.045,0.008,0.017,-9999.0,0.112,0.021,0.087,0.642,-9999.0,0.008,nd,nd,0.106,-9999.0,nd,nd,0.055,0.052,-9999.0,0.006,0.004,0.01,0.044,0.021,nd,-9999.0,0.863,0.149,0.188,1.051,0.337,0.55,1.2,0.389,0.85,0.56,0.44,2.56,0.12,0.88,0.54,nd,nd,nd,0.46,0.39,None
93HG_222,CAR-222,222,2,4,20150817,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.6838,10.5007,2015,8,17,1380,2015-08-18T04:31:00,04:31,04:57,09:00,09:26,2015-08-18T09:01:00,C222_2_4_1,1,0.68,0.117,0.114,0.037,nd,nd,0.012,0.049,0.009,0.017,-9999.0,0.121,0.013,0.087,0.674,-9999.0,0.006,nd,nd,0.117,-9999.0,nd,nd,0.058,0.056,-9999.0,0.007,0.004,0.009,0.036,0.024,nd,-9999.0,0.911,0.15,0.195,1.106,0.345,0.576,1.256,0.408,0.85,0.57,0.43,2.64,0.12,0.88,0.54,nd,nd,nd,0.46,0.39,None
93HG_222,CAR-222,222,2,4,20150817,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.6838,10.5007,2015,8,17,1380,2015-08-18T04:31:00,04:31,04:57,09:00,09:26,2015-08-18T09:01:00,C222_2_4_3,7,0.671,0.113,0.119,0.036,nd,nd,0.011,0.049,0.01,0.017,-9999.0,0.121,0.016,0.078,0.656,-9999.0,0.015,nd,nd,0.113,-9999.0,nd,nd,0.061,0.058,-9999.0,0.006,0.004,0.009,0.038,0.023,nd,-9999.0,0.903,0.141,0.197,1.1,0.338,0.57,1.241,0.398,0.85,0.58,0.42,2.67,0.11,0.89,0.54,nd,nd,nd,0.5,0.36,None
93HG_222,CAR-222,222,2,4,20150817,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.6838,10.5007,2015,8,17,1380,2015-08-18T04:31:00,04:31,04:57,09:00,09:26,2015-08-18T09:01:00,C222_2_4_5,15,0.709,0.142,0.147,0.029,nd,nd,0.019,0.071,0.01,0.02,-9999.0,0.137,0.022,0.048,0.698,-9999.0,0.011,nd,nd,0.135,0.007,nd,nd,0.073,0.074,-9999.0,0.008,0.005,0.009,0.04,0.025,nd,-9999.0,0.998,0.107,0.249,1.247,0.356,0.645,1.354,0.449,0.91,0.7,0.3,2.8,0.08,0.92,0.52,nd,nd,nd,0.45,0.42,None
93HG_222,CAR-222,222,2,4,20150817,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.6838,10.5007,2015,8,17,1380,2015-08-18T04:31:00,04:31,04:57,09:00,09:26,2015-08-18T09:01:00,C222_2_4_8,18,0.567,0.146,0.116,0.023,nd,nd,0.016,0.068,0.01,0.015,-9999.0,0.069,0.017,0.037,0.561,-9999.0,0.006,nd,nd,0.14,0.006,nd,nd,0.056,0.06,-9999.0,0.007,0.005,0.011,0.045,0.025,nd,-9999.0,0.829,0.085,0.17,0.999,0.255,0.517,1.084,0.363,0.91,0.67,0.33,3.25,0.08,0.92,0.52,nd,nd,nd,0.315,0.353,None
93HG_222,CAR-222,222,2,4,20150817,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.6838,10.5007,2015,8,17,1380,2015-08-18T04:31:00,04:31,04:57,09:00,09:26,2015-08-18T09:01:00,C222_2_4_7,25,0.568,0.12,0.149,0.019,nd,nd,0.025,0.072,0.024,0.012,-9999.0,0.074,0.013,0.01,0.543,0.022,0.003,nd,nd,0.096,0.024,nd,nd,0.072,0.077,-9999.0,0.005,0.004,0.01,0.037,0.016,nd,-9999.0,0.837,0.065,0.184,1.021,0.249,0.518,1.086,0.338,0.91,0.74,0.26,3.36,0.06,0.94,0.52,nd,nd,nd,0.37,0.39,None
