Cruise_number,Cruise_ID_1,Cruise_ID_2,Leg,Day,Month,Year,Latitude,Longitude,Hydro_cast_no,Depth_target,Depth_real,O2_ml_L,q_O2_ml_L,O2_umol_kg,q_O2_umol_kg,NO3_UDO,q_NO3_UDO,PO4_UDO,q_PO4_UDO,SiO4_UDO,q_SiO4_UDO,NH4_USF,q_NH4_USF,NO2_USF,q_NO2_USF,NO3_NO2_USF,q_NO3_NO3_USF,PO4_USF,q_PO4_USF,SiO4_USF,q_SiO4_USF,pH,q_pH,Alkalinity_mol_kg,q_Alkalinity_mol_kg,Alkalinity_umol_kg,q_Alkalinity_umol_kg,TCO2,q_TCO2,fCO2,q_fCO2,pH_corrected,q_pH_corrected,TCO2_corrected,q_TCO2_corrected,fCO2_corrected,q_fCO2_corrected,Salinity_bottles,q_Salinity_bottles,Salinity_CTD,q_Salinity_CTD,Temperature,q_Temperature,Sigma_t,q_Sigma_t,TPP,q_TPP,PIP,q_PIP,POC_ug_kg,q_POC_ug_kg,PON_ug_kg,q_PON_ug_kg,POC_ug_L,q_POC_ug_L,PN_ug_L,q_PN_ug_L,C_N_particulate,q_C_N_particulate,DON,q_DON,DOP,q_DOP,DOC,q_DOC,TOC,q_TOC,PrimaryProductivity,q_PrimaryProductivity,Chlorophyll,q_Chlorophyll,Phaeopigments,q_Phaeopigments,Total_Prokaryotes,Bact_Biomass_mgC_m3,Bact_Biomass_uMC,Bio_cast_no,ISO_DateTime_start_hc_local,ISO_DateTime_end_hc_local,ISO_DateTime_start_bc_local,ISO_DateTime_end_bc_local,ISO_DateTime_start_hc_UTC,ISO_DateTime_end_hc_UTC,ISO_DateTime_start_bc_UTC,ISO_DateTime_end_bc_UTC
3,93HG_003,CAR-003,1,12,1,1996,10.5,-64.667,1,1,1.5,4.6649,0,203.267,0,4.57,0,0.09,0,1.08,0,nd,0,nd,0,nd,0,nd,0,nd,0,8.0603,0,0.00242798,0,2427.98,0,2091.8,0,386.7,0,8.06601,0,2088.11,0,380.397,0,36.922,0,nd,0,24.48,0,24.955,0,nd,0,nd,0,395.02,0,46.63,0,9.88327,0,385.498,0,45.506,0,nd,0,nd,0,109.3,0,nd,0,16.2534,0,1.4,0,0.69,0,nd,nd,nd,3,1996-01-12T13:40:00,1996-01-12T14:08:00,1996-01-12T04:35:00,1996-01-12T04:49:00,1996-01-12T17:40:00,1996-01-12T18:08:00,1996-01-12T08:35:00,1996-01-12T08:49:00
3,93HG_003,CAR-003,1,12,1,1996,10.5,-64.667,1,7,9,4.68204,0,203.986,0,1.95,0,0.105,0,2.75,0,nd,0,nd,0,nd,0,nd,0,nd,0,8.061,0,0.002426,0,2426,0,2089.5,0,378.5,0,8.0667,0,2085.82,0,372.384,0,36.9195,0,nd,0,24.02,0,25.09,0,nd,0,nd,0,112.3,0,14.5125,0,9.02785,0,109.593,0,14.1627,0,nd,0,nd,0,106,0,nd,0,11.795,0,1.37,0,0.66,0,7.6193,24.8590,2.0716,3,1996-01-12T13:40:00,1996-01-12T14:08:00,1996-01-12T04:35:00,1996-01-12T04:49:00,1996-01-12T17:40:00,1996-01-12T18:08:00,1996-01-12T08:35:00,1996-01-12T08:49:00
3,93HG_003,CAR-003,1,12,1,1996,10.5,-64.667,1,15,16,4.28793,0,186.805,0,2.29,0,0.1,0,3,0,nd,0,nd,0,nd,0,nd,0,nd,0,8.0385,0,0.00243027,0,2430.27,0,2107.7,0,401.5,0,8.04417,0,2103.87,0,395.039,0,36.952,1,nd,0,23.84,0,25.15,0,nd,0,nd,0,311.98,0,51.87,0,7.01709,0,304.46,0,50.6197,0,nd,0,nd,0,78.3,0,nd,0,3.99113,0,1.33467,0,0.64,0,nd,nd,nd,3,1996-01-12T13:40:00,1996-01-12T14:08:00,1996-01-12T04:35:00,1996-01-12T04:49:00,1996-01-12T17:40:00,1996-01-12T18:08:00,1996-01-12T08:35:00,1996-01-12T08:49:00
3,93HG_003,CAR-003,1,12,1,1996,10.5,-64.667,1,25,26.5,3.93952,0,171.621,0,2.46,0,0.15,0,3.42,0,nd,0,nd,0,nd,0,nd,0,nd,0,8.0189,0,0.00243002,0,2430.02,0,2119.6,0,422.7,0,8.02397,0,2116.44,0,416.639,0,36.925,0,nd,0,23.74,0,25.18,0,nd,0,nd,0,68.08,0,14.64,0,5.42532,0,66.439,0,14.2871,0,nd,0,nd,0,74.4,0,nd,0,0.830497,0,1.74324,0,0.81,0,7.7482,25.2797,2.1066,3,1996-01-12T13:40:00,1996-01-12T14:08:00,1996-01-12T04:35:00,1996-01-12T04:49:00,1996-01-12T17:40:00,1996-01-12T18:08:00,1996-01-12T08:35:00,1996-01-12T08:49:00
3,93HG_003,CAR-003,1,12,1,1996,10.5,-64.667,1,35,36,2.95711,0,128.815,0,3.26,0,0.23,0,5.42,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.977,0,0.00240911,0,2409.11,0,2125.7,0,465.3,0,7.9817,0,2122.98,0,459.226,0,36.893,0,nd,0,23.42,0,25.25,0,nd,0,nd,0,73.9,0,15.78,0,5.46367,0,72.1187,0,15.3996,0,nd,0,nd,0,75.1,0,nd,0,0.0682346,0,0.502857,0,0.46,0,3.3099,10.7991,0.8999,3,1996-01-12T13:40:00,1996-01-12T14:08:00,1996-01-12T04:35:00,1996-01-12T04:49:00,1996-01-12T17:40:00,1996-01-12T18:08:00,1996-01-12T08:35:00,1996-01-12T08:49:00
3,93HG_003,CAR-003,1,12,1,1996,10.5,-64.667,1,55,55,3.1513,0,137.234,0,9.77,0,0.315,0,5.42,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.9707,0,0.00241791,0,2417.91,0,2137.4,0,455.9,0,7.97607,0,2134.31,0,449.163,0,36.887,0,nd,0,22.38,0,25.55,0,nd,0,nd,0,31.37,0,7.51,0,4.87328,0,30.6138,0,7.32897,0,nd,0,nd,0,100.4,0,nd,0,0.0166338,0,0.0977429,0,0.16,0,1.1284,3.6815,0.3068,3,1996-01-12T13:40:00,1996-01-12T14:08:00,1996-01-12T04:35:00,1996-01-12T04:49:00,1996-01-12T17:40:00,1996-01-12T18:08:00,1996-01-12T08:35:00,1996-01-12T08:49:00
3,93HG_003,CAR-003,1,12,1,1996,10.5,-64.667,1,75,72.5,3.0028,0,130.743,0,11.46,0,0.445,0,5.75,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.9543,0,0.002406,0,2406,0,2136,0,460.4,0,7.95968,0,2132.92,0,453.571,0,36.856,0,nd,0,21.61,0,25.74,0,nd,0,nd,0,21.525,0,5.49,0,4.57423,0,21.0061,0,5.35767,0,nd,0,nd,0,70.1,0,nd,0,0.108212,0,0.0517524,0,0.06,0,1.1606,3.7867,0.3156,3,1996-01-12T13:40:00,1996-01-12T14:08:00,1996-01-12T04:35:00,1996-01-12T04:49:00,1996-01-12T17:40:00,1996-01-12T18:08:00,1996-01-12T08:35:00,1996-01-12T08:49:00
3,93HG_003,CAR-003,1,12,1,1996,10.5,-64.667,1,100,95.5,2.93426,0,127.746,0,12.7,0,0.515,0,6.33,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.9388,0,0.002406,0,2406,0,2144.8,0,472.3,0,7.94356,0,2142.17,0,466.071,0,36.828,0,nd,0,21.17,0,25.84,0,nd,0,nd,0,21.55,0,4.885,0,5.14671,0,21.0305,0,4.76725,0,nd,0,nd,0,69.4,0,nd,0,0.0208978,0,0.0428476,0,0.06,0,0.8221,2.6822,0.2235,3,1996-01-12T13:40:00,1996-01-12T14:08:00,1996-01-12T04:35:00,1996-01-12T04:49:00,1996-01-12T17:40:00,1996-01-12T18:08:00,1996-01-12T08:35:00,1996-01-12T08:49:00
3,93HG_003,CAR-003,1,12,1,1996,10.5,-64.667,2,130,120,2.74577,0,119.527,0,15.47,0,0.655,0,7.17,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.91711,0,0.002412,0,2412,0,2162.7,0,489.7,0,7.92189,0,2160.12,0,483.307,0,36.745,0,36.729,0,20.51,0,25.95,0,nd,0,nd,0,16.605,0,3.54,0,5.47246,0,16.2047,0,3.45467,0,nd,0,nd,0,62,0,nd,0,nd,0,nd,0,nd,0,1.0209,3.5137,0.2928,nd,1996-01-12T17:22:00,1996-01-12T19:22:00,nd,nd,1996-01-12T21:22:00,1996-01-12T23:22:00,nd,nd
3,93HG_003,CAR-003,1,12,1,1996,10.5,-64.667,2,160,144,2.39165,0,104.097,0,18.42,0,0.795,0,9.83,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.88787,0,0.002432,0,2432,0,2197.4,0,516.6,0,7.89292,0,2194.7,0,509.583,0,36.663,0,36.622,0,19.63,0,26.1,0,nd,0,nd,0,17.145,0,3.81,0,5.25,0,16.7317,0,3.71816,0,nd,0,nd,0,63.5,0,nd,0,nd,0,nd,0,nd,0,1.0725,3.6912,0.3076,nd,1996-01-12T17:22:00,1996-01-12T19:22:00,nd,nd,1996-01-12T21:22:00,1996-01-12T23:22:00,nd,nd
3,93HG_003,CAR-003,1,12,1,1996,10.5,-64.667,2,200,179,0.93517,0,40.6969,0,20.78,0,1.38,0,18.42,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.74906,0,0.00240988,0,2409.88,0,2244.3,0,712.6,0,7.75313,0,2242.55,0,705.009,0,36.49,0,36.469,0,18.54,0,26.26,0,nd,0,nd,0,12.765,0,3.475,0,4.28561,0,12.4573,0,3.39124,0,nd,0,nd,0,64,0,nd,0,nd,0,nd,0,nd,0,0.7931,2.7296,0.2275,nd,1996-01-12T17:22:00,1996-01-12T19:22:00,nd,nd,1996-01-12T21:22:00,1996-01-12T23:22:00,nd,nd
3,93HG_003,CAR-003,1,12,1,1996,10.5,-64.667,2,250,225,0.101264,0,4.40642,0,7.04,0,1.535,0,31.33,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.66965,0,0.002398,0,2398,0,2267,0,855.9,0,7.67352,0,2265.4,0,847.097,0,36.4152,0,36.406,0,17.98,0,26.355,0,nd,0,nd,0,22.94,0,5.09,0,5.25802,0,22.387,0,4.96731,0,nd,0,nd,0,58.4,0,nd,0,nd,0,nd,0,nd,0,2.4609,8.7713,0.7309,nd,1996-01-12T17:22:00,1996-01-12T19:22:00,nd,nd,1996-01-12T21:22:00,1996-01-12T23:22:00,nd,nd
3,93HG_003,CAR-003,1,12,1,1996,10.5,-64.667,2,300,270,0,0,0,0,1.79,0,2.45,0,38.67,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.66516,0,0.00241897,0,2418.97,0,2288.1,0,867,0,7.66881,0,2286.65,0,858.828,0,36.3896,0,36.381,0,17.8,0,26.38,0,nd,0,nd,0,30.78,0,7.375,0,4.86915,0,30.0381,0,7.19723,0,nd,0,nd,0,76.4,0,nd,0,nd,0,nd,0,nd,0,1.4293,5.0942,0.4245,nd,1996-01-12T17:22:00,1996-01-12T19:22:00,nd,nd,1996-01-12T21:22:00,1996-01-12T23:22:00,nd,nd
3,93HG_003,CAR-003,1,12,1,1996,10.5,-64.667,2,350,311,0,0,0,0,1.43,0,2.67,0,44,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.65641,0,nd,0,nd,0,nd,0,nd,0,7.66058,0,nd,0,nd,0,36.366,0,36.368,0,17.69,0,nd,0,nd,0,nd,0,21.805,0,4.955,0,5.13404,0,21.2794,0,4.83556,0,nd,0,nd,0,69.4,0,nd,0,nd,0,nd,0,nd,0,2.0741,7.3924,0.6160,nd,1996-01-12T17:22:00,1996-01-12T19:22:00,nd,nd,1996-01-12T21:22:00,1996-01-12T23:22:00,nd,nd
3,93HG_003,CAR-003,1,12,1,1996,10.5,-64.667,2,400,354,0,0,0,0,1.59,0,2.845,0,53.67,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.64207,0,0.00242624,0,2426.24,0,2304.1,0,916.802,0,7.64566,0,2302.7,0,908.18,0,36.345,0,nd,0,nd,0,nd,0,nd,0,nd,0,25.455,0,5.355,0,5.54575,0,24.8414,0,5.22592,0,nd,0,nd,0,61.2,0,nd,0,nd,0,nd,0,nd,0,0.7834,2.7923,0.2327,nd,1996-01-12T17:22:00,1996-01-12T19:22:00,nd,nd,1996-01-12T21:22:00,1996-01-12T23:22:00,nd,nd
3,93HG_003,CAR-003,1,12,1,1996,10.5,-64.667,2,500,436,nd,0,nd,0,1.59,0,3.05,0,55.33,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.63023,0,0.002437,0,2437,0,2319.3,0,950.095,0,7.63377,0,2317.88,0,941.324,0,36.306,0,nd,0,nd,0,nd,0,nd,0,nd,0,23.34,0,4.75,0,5.73263,0,22.7774,0,4.6355,0,nd,0,nd,0,66.7,0,nd,0,nd,0,nd,0,nd,0,0.9672,4.6508,0.3876,nd,1996-01-12T17:22:00,1996-01-12T19:22:00,nd,nd,1996-01-12T21:22:00,1996-01-12T23:22:00,nd,nd
3,93HG_003,CAR-003,1,12,1,1996,10.5,-64.667,2,750,656,nd,0,nd,0,1.51,0,3.415,0,76.83,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.6132,0,0.00245625,0,2456.25,0,2344.4,0,1001.35,0,7.6164,0,2343.1,0,992.977,0,36.241,0,nd,0,nd,0,nd,0,nd,0,nd,0,16.295,0,3.81,0,4.98972,0,15.9022,0,3.71816,0,nd,0,nd,0,78.5,0,nd,0,nd,0,nd,0,nd,0,0.7716,3.7103,0.3092,nd,1996-01-12T17:22:00,1996-01-12T19:22:00,nd,nd,1996-01-12T21:22:00,1996-01-12T23:22:00,nd,nd
3,93HG_003,CAR-003,1,12,1,1996,10.5,-64.667,2,1000,899,nd,0,nd,0,1.41,0,3.505,0,84,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.60383,0,0.002452,0,2452,0,2343.8,0,1024.32,0,7.60725,0,2342.45,0,1015.21,0,36.228,0,nd,0,nd,0,nd,0,nd,0,nd,0,22.0895,0,5.02,0,5.13368,0,21.557,0,4.89899,0,nd,0,nd,0,70.5,0,nd,0,nd,0,nd,0,nd,0,0.7802,3.7517,0.3126,nd,1996-01-12T17:22:00,1996-01-12T19:22:00,nd,nd,1996-01-12T21:22:00,1996-01-12T23:22:00,nd,nd
3,93HG_003,CAR-003,1,12,1,1996,10.5,-64.667,2,1200,1105,nd,0,nd,0,1.41,0,3.6,0,86.33,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.58462,0,0.00246345,0,2463.45,0,2362.4,0,1082.12,0,7.58813,0,2361.04,0,1072.25,0,36.224,0,nd,0,nd,0,nd,0,nd,0,nd,0,17.825,0,4.01,0,5.18599,0,17.3953,0,3.91334,0,nd,0,nd,0,72,0,nd,0,nd,0,nd,0,nd,0,0.7501,3.6070,0.3006,nd,1996-01-12T17:22:00,1996-01-12T19:22:00,nd,nd,1996-01-12T21:22:00,1996-01-12T23:22:00,nd,nd
4,93HG_004,CAR-004,1,13,2,1996,10.492,-64.668,2,1,1.5,4.76858,0,207.759,0,0.85,0,0.04,0,1.8,0,nd,0,nd,0,nd,0,nd,0,nd,0,8.06898,0,0.00244838,0,2448.38,0,2104.6,0,374,0,8.07612,0,2099.95,0,366.414,0,36.913,0,nd,0,24.05,0,25.077,0,nd,0,nd,0,384.04,0,44.88,0,9.98321,0,374.783,0,43.7982,0,nd,0,nd,0,74.3,0,nd,0,12.6631,0,0.6842,0,0.41,0,nd,nd,nd,4,1996-02-13T16:49:00,1996-02-13T17:01:00,1996-02-13T04:16:00,1996-02-13T04:30:00,1996-02-13T20:49:00,1996-02-13T21:01:00,1996-02-13T08:16:00,1996-02-13T08:30:00
4,93HG_004,CAR-004,1,13,2,1996,10.492,-64.668,2,7,7.5,4.5433,0,197.917,0,0.91,0,0.03,0,2.11,0,nd,0,nd,0,nd,0,nd,0,nd,0,8.11785,1,0.00244711,0,2447.11,0,2070.6,1,318.3,1,8.1258,1,2065.21,1,310.997,1,36.918,0,nd,0,23.58,0,25.22,0,nd,0,nd,0,379.71,0,47.3,0,9.36564,0,370.557,0,46.1599,0,nd,0,nd,0,79,0,nd,0,6.90791,0,0.96,0,0.63,0,6.8873,22.4708,1.8726,4,1996-02-13T16:49:00,1996-02-13T17:01:00,1996-02-13T04:16:00,1996-02-13T04:30:00,1996-02-13T20:49:00,1996-02-13T21:01:00,1996-02-13T08:16:00,1996-02-13T08:30:00
4,93HG_004,CAR-004,1,13,2,1996,10.492,-64.668,2,15,15,4.52077,0,196.923,0,0.98,0,0.04,0,2.11,0,nd,0,nd,0,nd,0,nd,0,nd,0,8.06138,0,0.002426,0,2426,0,2089.3,0,368.2,0,8.06759,0,2085.33,0,361.711,0,36.92,0,nd,0,23.36,0,25.285,0,nd,0,nd,0,419.93,0,60.61,0,8.08313,0,409.808,0,59.149,0,nd,0,nd,0,72.9,0,nd,0,2.47203,0,0.704314,0,0.46,0,nd,nd,nd,4,1996-02-13T16:49:00,1996-02-13T17:01:00,1996-02-13T04:16:00,1996-02-13T04:30:00,1996-02-13T20:49:00,1996-02-13T21:01:00,1996-02-13T08:16:00,1996-02-13T08:30:00
4,93HG_004,CAR-004,1,13,2,1996,10.492,-64.668,2,25,25.5,3.52956,0,153.732,0,2.94,0,0.15,0,3.96,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.98645,0,nd,0,nd,0,nd,0,nd,0,7.99228,0,nd,0,nd,0,36.91,0,nd,0,23,0,25.383,0,nd,0,nd,0,177.99,0,40.04,0,5.18619,0,173.7,0,39.0749,0,nd,0,nd,0,72.8,0,nd,0,0.506734,0,1.17,0,0.82,0,2.4079,7.8562,0.6547,4,1996-02-13T16:49:00,1996-02-13T17:01:00,1996-02-13T04:16:00,1996-02-13T04:30:00,1996-02-13T20:49:00,1996-02-13T21:01:00,1996-02-13T08:16:00,1996-02-13T08:30:00
4,93HG_004,CAR-004,1,13,2,1996,10.492,-64.668,2,35,35.5,2.89879,0,126.241,0,7.72,0,0.34,0,4.43,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.94913,0,nd,0,nd,0,nd,0,nd,0,7.95442,0,nd,0,nd,0,36.906,0,nd,0,22.5,0,25.524,0,nd,0,nd,0,29.815,0,5.895,0,5.90062,0,29.0963,0,5.7529,0,nd,0,nd,0,65.7,0,nd,0,0,0,0.238648,0,0.27,0,nd,nd,nd,4,1996-02-13T16:49:00,1996-02-13T17:01:00,1996-02-13T04:16:00,1996-02-13T04:30:00,1996-02-13T20:49:00,1996-02-13T21:01:00,1996-02-13T08:16:00,1996-02-13T08:30:00
4,93HG_004,CAR-004,1,13,2,1996,10.492,-64.668,2,55,55,2.92132,0,127.217,0,8.51,0,0.35,0,4.54,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.94872,0,0.0024208,0,2420.8,0,2152.7,0,485.1,0,7.95446,0,2149.41,0,477.402,0,36.898,0,nd,0,22.37,0,25.56,0,nd,0,nd,0,25.81,0,5.355,0,5.62309,0,25.1879,0,5.22592,0,nd,0,nd,0,73.3,0,nd,0,0.02547,0,0.120895,0,0.18,0,2.5657,8.3708,0.6976,4,1996-02-13T16:49:00,1996-02-13T17:01:00,1996-02-13T04:16:00,1996-02-13T04:30:00,1996-02-13T20:49:00,1996-02-13T21:01:00,1996-02-13T08:16:00,1996-02-13T08:30:00
4,93HG_004,CAR-004,1,13,2,1996,10.492,-64.668,2,75,75.5,3.01143,0,131.12,0,9.23,0,0.44,0,4.43,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.90455,0,0.002403,0,2403,0,2160.7,0,528.7,0,7.90956,0,2158.06,0,521.56,0,36.86,0,nd,0,21.67,0,25.73,0,nd,0,nd,0,20.56,0,4.885,0,4.91027,0,20.0644,0,4.76725,0,nd,0,nd,0,68.8,0,nd,0,0.305747,0,0.0516476,0,0.08,0,1.9663,6.4153,0.5346,4,1996-02-13T16:49:00,1996-02-13T17:01:00,1996-02-13T04:16:00,1996-02-13T04:30:00,1996-02-13T20:49:00,1996-02-13T21:01:00,1996-02-13T08:16:00,1996-02-13T08:30:00
4,93HG_004,CAR-004,1,13,2,1996,10.492,-64.668,2,100,99.5,2.85374,0,124.232,0,11.06,0,0.63,0,5.17,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.90389,0,nd,0,nd,0,nd,0,nd,0,7.9092,0,nd,0,nd,0,36.786,0,nd,0,20.8,0,25.91,0,nd,0,nd,0,15.685,0,3.61,0,5.06902,0,15.3069,0,3.52298,0,nd,0,nd,0,67.8,0,nd,0,0,0,0.0279924,0,0.05,0,1.0725,3.4993,0.2916,4,1996-02-13T16:49:00,1996-02-13T17:01:00,1996-02-13T04:16:00,1996-02-13T04:30:00,1996-02-13T20:49:00,1996-02-13T21:01:00,1996-02-13T08:16:00,1996-02-13T08:30:00
4,93HG_004,CAR-004,1,13,2,1996,10.492,-64.668,3,130,130,2.24549,0,97.7362,0,14.54,0,0.77,0,8.65,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.8758,0,0.00242187,0,2421.87,0,2194.4,0,538.7,0,7.88122,0,2191.53,0,530.783,0,36.656,0,36.722,0,19.95,0,26.089,0,nd,0,nd,0,18.865,0,4.35,0,5.05958,0,18.4103,0,4.24514,0,nd,0,nd,0,68.5,0,nd,0,nd,0,nd,0,nd,0,1.0441,3.5936,0.2995,nd,1996-02-13T19:05:00,1996-02-13T20:47:00,nd,nd,1996-02-13T23:05:00,1996-02-14T00:47:00,nd,nd
4,93HG_004,CAR-004,1,13,2,1996,10.492,-64.668,3,160,160,1.86253,0,81.0557,0,16.57,0,1,0,12.87,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.82908,0,0.00241934,0,2419.34,0,2215.8,0,586.6,0,7.83424,0,2213.28,0,578.508,0,36.568,0,36.569,0,18.94,0,26.236,0,nd,0,nd,0,21.335,0,4.62,0,5.38763,0,20.8207,0,4.50864,0,nd,0,nd,0,62.1,0,nd,0,nd,0,nd,0,nd,0,0.9463,3.2570,0.2714,nd,1996-02-13T19:05:00,1996-02-13T20:47:00,nd,nd,1996-02-13T23:05:00,1996-02-14T00:47:00,nd,nd
4,93HG_004,CAR-004,1,13,2,1996,10.492,-64.668,3,200,200,0.386974,0,16.839,0,15.27,0,1.49,0,21.95,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.81549,0,nd,0,nd,0,nd,0,nd,0,7.82208,0,nd,0,nd,0,36.454,0,36.429,0,18.09,0,26.346,0,nd,0,nd,0,27.365,0,5.225,0,6.11021,0,26.7054,0,5.09905,0,nd,0,nd,0,60.6,0,nd,0,nd,0,nd,0,nd,0,0.6204,2.1352,0.1779,nd,1996-02-13T19:05:00,1996-02-13T20:47:00,nd,nd,1996-02-13T23:05:00,1996-02-14T00:47:00,nd,nd
4,93HG_004,CAR-004,1,13,2,1996,10.492,-64.668,3,250,249.5,0.0490607,0,2.13481,0,1.08,0,2.4,0,33.02,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.66964,0,nd,0,nd,0,nd,0,nd,0,7.67403,0,nd,0,nd,0,36.395,0,36.392,0,17.87,0,26.37,0,nd,0,nd,0,28.59,0,6.03,0,5.53151,0,27.9008,0,5.88465,0,nd,0,nd,0,66.6,0,nd,0,nd,0,nd,0,nd,0,2.4815,8.8447,0.7371,nd,1996-02-13T19:05:00,1996-02-13T20:47:00,nd,nd,1996-02-13T23:05:00,1996-02-14T00:47:00,nd,nd
4,93HG_004,CAR-004,1,13,2,1996,10.492,-64.668,3,300,298.5,0,0,0,0,0.69,0,2.56,0,41.36,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.65048,0,0.002429,0,2429,0,2303.8,0,901.8,0,7.65509,0,2301.94,0,891.008,0,36.366,0,36.363,0,17.71,0,26.4,0,nd,0,nd,0,27.835,0,6.3,0,5.15463,0,27.164,0,6.14814,0,nd,0,nd,0,60.7,0,nd,0,nd,0,nd,0,nd,0,1.7455,6.2212,0.5184,nd,1996-02-13T19:05:00,1996-02-13T20:47:00,nd,nd,1996-02-13T23:05:00,1996-02-14T00:47:00,nd,nd
4,93HG_004,CAR-004,1,13,2,1996,10.492,-64.668,3,350,349.5,0,0,0,0,0.69,0,2.78,0,57.39,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.66033,0,0.00241696,0,2416.96,0,2287.8,0,873.876,0,7.66516,0,2285.77,0,862.822,0,36.338,0,nd,0,nd,0,nd,0,nd,0,nd,0,32.995,0,6.635,0,5.80168,0,32.1997,0,6.47507,0,nd,0,nd,0,62.4,0,nd,0,nd,0,nd,0,nd,0,1.1882,4.2349,0.3529,nd,1996-02-13T19:05:00,1996-02-13T20:47:00,nd,nd,1996-02-13T23:05:00,1996-02-14T00:47:00,nd,nd
4,93HG_004,CAR-004,1,13,2,1996,10.492,-64.668,3,400,398,0,0,0,0,0.68,0,2.88,0,61.61,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.61995,0,0.00243587,0,2435.87,0,2322.3,0,979.396,0,7.62429,0,2320.64,0,968.345,0,36.311,0,nd,0,nd,0,nd,0,nd,0,nd,0,28.965,0,6.03,0,5.60406,0,28.2668,0,5.88465,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,0.9253,3.2980,0.2748,nd,1996-02-13T19:05:00,1996-02-13T20:47:00,nd,nd,1996-02-13T23:05:00,1996-02-14T00:47:00,nd,nd
4,93HG_004,CAR-004,1,13,2,1996,10.492,-64.668,3,500,497,nd,0,nd,0,0.66,0,3.15,0,73.43,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.63195,0,0.00245601,0,2456.01,0,2336.8,0,957.015,0,7.6364,0,2335.01,0,945.897,0,36.271,0,nd,0,nd,0,nd,0,nd,0,nd,0,30.355,0,6.03,0,5.873,0,29.6233,0,5.88465,0,nd,0,nd,0,63.6,0,nd,0,nd,0,nd,0,nd,0,0.7276,3.4989,0.2916,nd,1996-02-13T19:05:00,1996-02-13T20:47:00,nd,nd,1996-02-13T23:05:00,1996-02-14T00:47:00,nd,nd
4,93HG_004,CAR-004,1,13,2,1996,10.492,-64.668,3,750,745,nd,0,nd,0,0.65,0,3.35,0,81.87,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.51767,1,0.00246079,1,2460.79,1,nd,0,1291.68,0,7.52107,1,2384.32,1,1280.35,1,36.236,0,nd,0,nd,0,nd,0,nd,0,nd,0,31.37,0,6.365,0,5.74993,0,30.6138,0,6.21157,0,nd,0,nd,0,59.9,0,nd,0,nd,0,nd,0,nd,0,0.8012,3.8529,0.3211,nd,1996-02-13T19:05:00,1996-02-13T20:47:00,nd,nd,1996-02-13T23:05:00,1996-02-14T00:47:00,nd,nd
4,93HG_004,CAR-004,1,13,2,1996,10.492,-64.668,3,1000,988,nd,0,nd,0,0.66,0,3.43,0,89.46,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.58829,0,nd,0,nd,0,nd,0,nd,0,7.59132,0,nd,0,nd,0,36.226,0,nd,0,nd,0,nd,0,nd,0,nd,0,27.835,0,5.49,0,5.91515,0,27.164,0,5.35767,0,nd,0,nd,0,59.6,0,nd,0,nd,0,nd,0,nd,0,0.5394,2.5939,0.2162,nd,1996-02-13T19:05:00,1996-02-13T20:47:00,nd,nd,1996-02-13T23:05:00,1996-02-14T00:47:00,nd,nd
