Cruise_ID1,Cruise_ID2,Cruise_number,leg,cast,Date,Analyzed_by,lon_n,lat_n,lon,lat,year,month,day,depth_bottom,Date_time_local,time_start_local,time_end_local,time_start_UTC,time_end_UTC,Date_time_UTC,sample_number,depth,Tot_Chl_a,Tot_Chl_b,Tot_Chl_c,alpha_beta_Car,alpha_Car,beta_Car,But_fuco,Hex_fuco,Allo,Diadino,Diato,Fuco,Perid,Zea,MV_Chl_a,DV_Chl_a,Chlide_a,Chl_a_allom,Chl_a_prime,MV_Chl_b,DV_Chl_b,Chl_c1,Chl_c2,Chl_c1c2,Chl_c3,Lut,Neo,Viola,Phytin_a,Phide_a,Pras,Anth,Gyro,TChl,PPC,PSC,PSP,Tcar,Tacc,Tpg,DP,Tacc_TChla,PSC_Tcar,PPC_Tcar,TChl_Tcar,PPC_Tpg,PSP_Tpg,TChla_Tpg,mPF,nPF,pPF,Fluor_Chl_a,Fluor_Phaeo,Comments
93HG_157,CAR-157,157,1,4,20090508,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4009,10.3,2009,5,8,1380,2009-05-08T04:30:00,04:30,05:09,08:59,09:38,2009-05-08T09:00:00,C157_1_4_5,15,0.833,0.201,0.152,0.038,nd,nd,0.02,0.108,0.022,0.021,0.004,0.131,0.029,0.041,0.826,-9999.0,0.007,nd,nd,0.201,-9999.0,nd,nd,0.08,0.072,0.003,0.019,0.009,0.012,0.053,-9999.0,nd,-9999.0,1.186,0.126,0.288,1.474,0.414,0.767,1.6,0.552,0.92,0.7,0.3,2.86,0.08,0.92,0.52,0.29,0.27,0.44,0.66,0.49,None
93HG_157,CAR-157,157,1,4,20090508,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4009,10.3,2009,5,8,1380,2009-05-08T04:30:00,04:30,05:09,08:59,09:38,2009-05-08T09:00:00,C157_1_4_7,25,0.556,0.211,0.103,0.019,nd,nd,0.019,0.084,0.012,0.014,0.001,0.057,0.034,0.012,0.554,-9999.0,0.002,nd,nd,0.211,-9999.0,nd,nd,0.048,0.055,-9999.0,0.022,0.006,0.008,0.036,0.041,nd,-9999.0,0.87,0.058,0.194,1.064,0.252,0.566,1.122,0.429,1.02,0.77,0.23,3.45,0.05,0.95,0.5,0.21,0.27,0.52,0.44,0.5,None
93HG_157,CAR-157,157,1,4,20090508,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4009,10.3,2009,5,8,1380,2009-05-08T04:30:00,04:30,05:09,08:59,09:38,2009-05-08T09:00:00,C157_1_4_9,35,0.413,0.183,0.092,0.019,nd,nd,0.024,0.06,0.005,0.008,-9999.0,0.057,0.013,0.013,0.388,0.024,-9999.0,nd,nd,0.153,0.03,nd,nd,0.039,0.053,-9999.0,0.013,0.003,0.006,0.026,-9999.0,nd,-9999.0,0.688,0.045,0.154,0.842,0.199,0.474,0.887,0.355,1.15,0.77,0.23,3.46,0.05,0.95,0.47,0.2,0.25,0.55,0.29,0.45,None
93HG_157,CAR-157,157,1,4,20090508,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4009,10.3,2009,5,8,1380,2009-05-08T04:30:00,04:30,05:09,08:59,09:38,2009-05-08T09:00:00,C157_1_4_10,55,0.201,0.092,0.058,0.017,nd,nd,0.014,0.036,0.002,0.005,-9999.0,0.043,-9999.0,0.007,0.165,0.03,0.005,nd,nd,0.024,0.068,nd,nd,0.023,0.035,-9999.0,0.002,-9999.0,0.006,0.044,-9999.0,nd,-9999.0,0.351,0.031,0.093,0.444,0.124,0.274,0.475,0.194,1.36,0.75,0.25,2.83,0.07,0.93,0.42,0.22,0.27,0.51,0.17,0.27,None
93HG_157,CAR-157,157,1,4,20090508,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4009,10.3,2009,5,8,1380,2009-05-08T04:30:00,04:30,05:09,08:59,09:38,2009-05-08T09:00:00,C157_1_4_11,75,0.142,0.078,0.046,0.013,nd,nd,0.017,0.037,-9999.0,0.004,-9999.0,0.027,0.003,0.005,0.118,0.024,-9999.0,nd,nd,0.016,0.062,nd,nd,0.016,0.03,-9999.0,-9999.0,-9999.0,0.006,0.014,-9999.0,nd,-9999.0,0.266,0.022,0.084,0.35,0.106,0.23,0.372,0.167,1.62,0.79,0.21,2.51,0.06,0.94,0.38,0.18,0.32,0.5,0.1,0.28,Filter dry
93HG_157,CAR-157,157,1,4,20090508,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4009,10.3,2009,5,8,1380,2009-05-08T04:30:00,04:30,05:09,08:59,09:38,2009-05-08T09:00:00,C157_1_4_12,100,0.046,0.018,0.013,0.004,nd,nd,0.005,0.015,-9999.0,0.001,-9999.0,0.009,-9999.0,0.003,0.042,0.004,-9999.0,nd,nd,0.007,0.011,nd,nd,0.005,0.008,-9999.0,-9999.0,-9999.0,0.003,0.018,-9999.0,nd,-9999.0,0.077,0.008,0.029,0.106,0.037,0.068,0.114,0.05,1.48,0.78,0.22,2.08,0.07,0.93,0.4,0.18,0.4,0.42,0.05,0.13,None
93HG_158,CAR-158,158,1,4,20090602,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4011,10.2977,2009,6,2,1380,2009-06-02T04:33:00,04:33,05:21,09:02,09:50,2009-06-02T09:03:00,C158_1_4_1,1,0.441,0.095,0.073,0.018,nd,nd,0.007,0.067,0.011,0.011,0.003,0.029,0.015,0.035,0.438,-9999.0,0.004,nd,nd,0.095,-9999.0,nd,nd,0.04,0.033,0.001,0.007,0.003,0.005,0.032,0.016,nd,-9999.0,0.609,0.078,0.118,0.727,0.196,0.364,0.805,0.259,0.83,0.6,0.4,3.11,0.1,0.9,0.55,0.17,0.33,0.5,0.31,0.28,None
93HG_158,CAR-158,158,1,4,20090602,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4011,10.2977,2009,6,2,1380,2009-06-02T04:33:00,04:33,05:21,09:02,09:50,2009-06-02T09:03:00,C158_1_4_1,1,0.371,0.08,0.056,0.015,nd,nd,0.005,0.045,0.009,0.007,0.001,0.022,0.012,0.028,0.369,-9999.0,0.003,nd,nd,0.08,-9999.0,nd,nd,0.031,0.025,0.001,0.005,0.002,0.004,0.022,0.015,nd,-9999.0,0.507,0.06,0.084,0.591,0.144,0.28,0.651,0.201,0.75,0.58,0.42,3.52,0.09,0.91,0.57,0.17,0.29,0.54,0.31,0.28,Dry filter.
93HG_158,CAR-158,158,1,4,20090602,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4011,10.2977,2009,6,2,1380,2009-06-02T04:33:00,04:33,05:21,09:02,09:50,2009-06-02T09:03:00,C158_1_4_3,7,0.414,0.09,0.062,0.018,nd,nd,0.006,0.059,0.01,0.01,-9999.0,0.025,0.014,0.033,0.414,-9999.0,-9999.0,nd,nd,0.09,-9999.0,nd,nd,0.035,0.027,0.001,0.006,0.003,0.005,0.021,0.014,nd,-9999.0,0.566,0.071,0.104,0.67,0.175,0.327,0.741,0.237,0.79,0.59,0.41,3.23,0.1,0.9,0.56,0.16,0.32,0.52,0.32,0.28,Dry filter.
93HG_158,CAR-158,158,1,4,20090602,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4011,10.2977,2009,6,2,1380,2009-06-02T04:33:00,04:33,05:21,09:02,09:50,2009-06-02T09:03:00,C158_1_4_5,15,0.422,0.091,0.065,0.017,nd,nd,0.006,0.06,0.01,0.011,0.002,0.027,0.02,0.031,0.42,-9999.0,0.002,nd,nd,0.091,-9999.0,nd,nd,0.037,0.028,0.001,0.006,0.003,0.005,0.022,0.009,nd,-9999.0,0.578,0.071,0.113,0.691,0.184,0.34,0.762,0.245,0.81,0.61,0.39,3.14,0.09,0.91,0.55,0.19,0.31,0.5,0.36,0.26,None
93HG_158,CAR-158,158,1,4,20090602,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4011,10.2977,2009,6,2,1380,2009-06-02T04:33:00,04:33,05:21,09:02,09:50,2009-06-02T09:03:00,C158_1_4_7,25,0.607,0.149,0.136,0.014,nd,nd,0.013,0.14,0.013,0.014,-9999.0,0.023,0.04,0.015,0.596,0.009,0.002,nd,nd,0.149,-9999.0,nd,nd,0.068,0.068,-9999.0,0.007,0.003,0.008,0.031,0.027,nd,-9999.0,0.892,0.056,0.216,1.108,0.272,0.557,1.164,0.393,0.92,0.79,0.21,3.28,0.05,0.95,0.52,0.16,0.42,0.42,0.52,0.48,None
93HG_158,CAR-158,158,1,4,20090602,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4011,10.2977,2009,6,2,1380,2009-06-02T04:33:00,04:33,05:21,09:02,09:50,2009-06-02T09:03:00,C158_1_4_9,35,0.725,0.155,0.229,0.026,nd,nd,0.054,0.161,0.013,0.018,-9999.0,0.166,0.017,0.018,0.668,0.053,0.004,nd,nd,0.087,0.068,nd,nd,0.092,0.137,-9999.0,0.006,0.002,0.012,0.034,-9999.0,nd,-9999.0,1.109,0.075,0.398,1.507,0.473,0.857,1.582,0.584,1.18,0.84,0.16,2.34,0.05,0.95,0.46,0.31,0.39,0.3,0.53,0.6,None
93HG_158,CAR-158,158,1,4,20090602,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4011,10.2977,2009,6,2,1380,2009-06-02T04:33:00,04:33,05:21,09:02,09:50,2009-06-02T09:03:00,C158_1_4_10,55,0.242,0.092,0.035,0.015,nd,nd,0.01,0.025,0.003,0.005,-9999.0,0.047,0.002,0.007,0.198,0.041,0.002,nd,nd,0.025,0.067,nd,nd,0.022,0.013,-9999.0,-9999.0,-9999.0,0.007,0.035,-9999.0,nd,-9999.0,0.369,0.03,0.084,0.453,0.114,0.241,0.483,0.186,1.0,0.74,0.26,3.24,0.06,0.94,0.5,0.26,0.2,0.53,0.23,0.47,None
93HG_158,CAR-158,158,1,4,20090602,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4011,10.2977,2009,6,2,1380,2009-06-02T04:33:00,04:33,05:21,09:02,09:50,2009-06-02T09:03:00,C158_1_4_11,75,0.2,0.094,0.03,0.014,nd,nd,0.008,0.033,0.003,0.004,-9999.0,0.02,0.003,0.008,0.157,0.043,-9999.0,nd,nd,0.021,0.073,nd,nd,0.02,0.01,-9999.0,-9999.0,-9999.0,0.005,0.015,0.003,nd,-9999.0,0.324,0.029,0.064,0.388,0.093,0.217,0.417,0.169,1.09,0.69,0.31,3.48,0.07,0.93,0.48,0.14,0.26,0.6,0.21,0.45,None
93HG_158,CAR-158,158,1,4,20090602,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4011,10.2977,2009,6,2,1380,2009-06-02T04:33:00,04:33,05:21,09:02,09:50,2009-06-02T09:03:00,C158_1_4_12,100,0.083,0.041,0.014,0.006,nd,nd,0.006,0.015,-9999.0,0.002,-9999.0,0.014,-9999.0,0.002,0.07,0.013,-9999.0,nd,nd,0.011,0.03,nd,nd,0.008,0.006,-9999.0,-9999.0,-9999.0,0.004,0.012,-9999.0,nd,-9999.0,0.138,0.01,0.035,0.173,0.045,0.1,0.183,0.078,1.2,0.78,0.22,3.07,0.05,0.95,0.45,0.18,0.27,0.55,0.09,0.2,None
93HG_159,CAR-159,159,1,4,20090714,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4021,10.2986,2009,7,14,1380,2009-07-14T04:48:00,04:48,05:03,09:17,09:32,2009-07-14T09:18:00,C159_1_4_1,1,0.102,0.004,0.013,0.007,nd,nd,0.002,0.008,-9999.0,0.004,-9999.0,0.012,0.003,0.032,0.084,0.018,-9999.0,nd,nd,0.004,-9999.0,nd,nd,0.009,0.004,-9999.0,-9999.0,-9999.0,-9999.0,0.004,-9999.0,nd,-9999.0,0.119,0.043,0.025,0.144,0.068,0.085,0.187,0.061,0.83,0.37,0.63,1.75,0.23,0.77,0.55,0.25,0.16,0.59,0.11,0.07,None
93HG_159,CAR-159,159,1,4,20090714,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4021,10.2986,2009,7,14,1380,2009-07-14T04:48:00,04:48,05:03,09:17,09:32,2009-07-14T09:18:00,C159_1_4_1,1,0.101,0.004,0.011,0.006,nd,nd,0.002,0.006,-9999.0,0.003,-9999.0,0.012,0.009,0.025,0.083,0.018,-9999.0,nd,nd,0.004,-9999.0,nd,nd,0.009,0.002,-9999.0,-9999.0,-9999.0,-9999.0,0.003,-9999.0,nd,-9999.0,0.116,0.034,0.029,0.145,0.063,0.078,0.179,0.058,0.77,0.46,0.54,1.84,0.19,0.81,0.56,0.36,0.14,0.5,0.11,0.07,None
93HG_159,CAR-159,159,1,4,20090714,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4021,10.2986,2009,7,14,1380,2009-07-14T04:48:00,04:48,05:03,09:17,09:32,2009-07-14T09:18:00,C159_1_4_3,7,0.11,0.008,0.013,0.007,nd,nd,0.002,0.007,-9999.0,0.004,-9999.0,0.013,0.004,0.032,0.09,0.019,0.001,nd,nd,0.005,0.003,nd,nd,0.009,0.004,-9999.0,-9999.0,-9999.0,-9999.0,0.003,-9999.0,nd,-9999.0,0.131,0.043,0.026,0.157,0.069,0.09,0.2,0.066,0.82,0.38,0.62,1.9,0.22,0.79,0.55,0.26,0.14,0.61,0.09,0.16,None
93HG_159,CAR-159,159,1,4,20090714,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4021,10.2986,2009,7,14,1380,2009-07-14T04:48:00,04:48,05:03,09:17,09:32,2009-07-14T09:18:00,C159_1_4_5,15,0.12,0.008,0.016,0.008,nd,nd,0.003,0.009,-9999.0,0.004,-9999.0,0.015,0.006,0.035,0.097,0.021,0.002,nd,nd,0.005,0.003,nd,nd,0.011,0.005,-9999.0,-9999.0,-9999.0,-9999.0,0.005,-9999.0,nd,-9999.0,0.144,0.047,0.033,0.177,0.08,0.104,0.224,0.076,0.87,0.41,0.59,1.8,0.21,0.79,0.54,0.28,0.16,0.57,0.12,0.07,None
93HG_159,CAR-159,159,1,4,20090714,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4021,10.2986,2009,7,14,1380,2009-07-14T04:48:00,04:48,05:03,09:17,09:32,2009-07-14T09:18:00,C159_1_4_7,25,0.17,0.022,0.018,0.013,nd,nd,0.004,0.018,-9999.0,0.003,-9999.0,0.006,0.007,0.04,0.121,0.049,-9999.0,nd,nd,0.012,0.01,nd,nd,0.012,0.006,-9999.0,-9999.0,-9999.0,0.003,-9999.0,-9999.0,nd,-9999.0,0.21,0.056,0.035,0.245,0.091,0.131,0.301,0.097,0.77,0.38,0.62,2.31,0.19,0.81,0.56,0.13,0.23,0.64,0.19,0.15,None
93HG_159,CAR-159,159,1,4,20090714,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4021,10.2986,2009,7,14,1380,2009-07-14T04:48:00,04:48,05:03,09:17,09:32,2009-07-14T09:18:00,C159_1_4_9,35,0.431,0.107,0.091,0.016,nd,nd,0.017,0.101,0.004,0.01,-9999.0,0.048,0.01,0.019,0.396,0.028,0.007,nd,nd,0.095,0.012,nd,nd,0.045,0.046,-9999.0,0.006,0.003,0.006,0.018,0.016,nd,-9999.0,0.629,0.049,0.176,0.805,0.225,0.423,0.854,0.306,0.98,0.78,0.22,2.8,0.06,0.94,0.5,0.19,0.4,0.41,0.39,0.4,None
93HG_159,CAR-159,159,1,4,20090714,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4021,10.2986,2009,7,14,1380,2009-07-14T04:48:00,04:48,05:03,09:17,09:32,2009-07-14T09:18:00,C159_1_4_10,55,0.326,0.086,0.056,0.018,nd,nd,0.02,0.047,0.003,0.007,-9999.0,0.058,0.003,0.013,0.272,0.052,0.002,nd,nd,0.025,0.061,nd,nd,0.033,0.023,-9999.0,-9999.0,-9999.0,0.012,0.036,0.003,nd,-9999.0,0.468,0.041,0.128,0.596,0.169,0.311,0.637,0.23,0.95,0.76,0.24,2.77,0.06,0.94,0.51,0.27,0.3,0.43,0.32,0.53,None
93HG_159,CAR-159,159,1,4,20090714,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4021,10.2986,2009,7,14,1380,2009-07-14T04:48:00,04:48,05:03,09:17,09:32,2009-07-14T09:18:00,C159_1_4_11,75,0.177,0.055,0.043,0.009,nd,nd,0.01,0.024,-9999.0,0.004,-9999.0,0.056,-9999.0,0.004,0.156,0.021,-9999.0,nd,nd,0.013,0.042,nd,nd,0.019,0.024,-9999.0,-9999.0,-9999.0,0.005,0.017,-9999.0,nd,-9999.0,0.275,0.017,0.09,0.365,0.107,0.205,0.382,0.149,1.16,0.84,0.16,2.57,0.04,0.96,0.46,0.38,0.23,0.4,0.17,0.18,None
93HG_159,CAR-159,159,1,4,20090714,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4021,10.2986,2009,7,14,1380,2009-07-14T04:48:00,04:48,05:03,09:17,09:32,2009-07-14T09:18:00,C159_1_4_12,100,0.062,0.024,0.011,0.004,nd,nd,0.006,0.01,-9999.0,0.002,-9999.0,0.015,-9999.0,0.002,0.054,0.008,-9999.0,nd,nd,0.006,0.018,nd,nd,0.007,0.004,-9999.0,-9999.0,-9999.0,0.004,0.007,-9999.0,nd,-9999.0,0.097,0.008,0.031,0.128,0.039,0.074,0.136,0.057,1.19,0.79,0.21,2.49,0.06,0.94,0.46,0.26,0.28,0.46,0.07,0.15,None
93HG_160,CAR-160,160,1,4,20090811,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.399,10.297,2009,8,11,1380,2009-08-11T04:42:00,04:42,05:10,09:11,09:39,2009-08-11T09:12:00,C160_1_4_1,1,0.222,0.01,0.022,0.022,nd,nd,0.003,0.02,0.001,0.004,-9999.0,0.017,0.003,0.084,0.221,-9999.0,0.001,nd,nd,0.01,-9999.0,nd,nd,0.011,0.011,-9999.0,-9999.0,0.001,-9999.0,-9999.0,-9999.0,nd,-9999.0,0.254,0.111,0.043,0.297,0.154,0.186,0.408,0.138,0.84,0.28,0.72,1.65,0.27,0.73,0.54,0.14,0.17,0.68,0.23,0.09,None
93HG_160,CAR-160,160,1,4,20090811,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.399,10.297,2009,8,11,1380,2009-08-11T04:42:00,04:42,05:10,09:11,09:39,2009-08-11T09:12:00,C160_1_4_1,1,0.223,0.01,0.023,0.022,nd,nd,0.003,0.019,0.001,0.004,-9999.0,0.017,0.003,0.084,0.222,-9999.0,0.001,nd,nd,0.01,-9999.0,nd,nd,0.011,0.012,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,nd,-9999.0,0.256,0.111,0.042,0.298,0.153,0.186,0.409,0.137,0.83,0.27,0.73,1.67,0.27,0.73,0.55,0.15,0.17,0.69,0.23,0.09,None
93HG_160,CAR-160,160,1,4,20090811,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.399,10.297,2009,8,11,1380,2009-08-11T04:42:00,04:42,05:10,09:11,09:39,2009-08-11T09:12:00,C160_1_4_1,1,0.222,0.011,0.023,0.021,nd,nd,0.002,0.018,0.001,0.003,-9999.0,0.016,0.003,0.082,0.222,-9999.0,-9999.0,nd,nd,0.011,-9999.0,nd,nd,0.011,0.012,-9999.0,-9999.0,0.001,-9999.0,-9999.0,-9999.0,nd,-9999.0,0.256,0.107,0.039,0.295,0.146,0.18,0.402,0.133,0.81,0.27,0.73,1.75,0.27,0.73,0.55,0.14,0.16,0.7,0.23,0.09,None
93HG_160,CAR-160,160,1,4,20090811,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.399,10.297,2009,8,11,1380,2009-08-11T04:42:00,04:42,05:10,09:11,09:39,2009-08-11T09:12:00,C160_1_4_3,7,0.208,0.012,0.026,0.018,nd,nd,0.004,0.027,0.001,0.004,-9999.0,0.016,0.006,0.077,0.207,-9999.0,0.002,nd,nd,0.012,-9999.0,nd,nd,0.013,0.013,-9999.0,-9999.0,0.001,-9999.0,0.009,-9999.0,nd,-9999.0,0.246,0.1,0.053,0.299,0.153,0.191,0.399,0.143,0.92,0.35,0.65,1.61,0.25,0.75,0.52,0.15,0.22,0.62,0.2,0.11,None
93HG_160,CAR-160,160,1,4,20090811,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.399,10.297,2009,8,11,1380,2009-08-11T04:42:00,04:42,05:10,09:11,09:39,2009-08-11T09:12:00,C160_1_4_5,15,0.906,0.232,0.237,0.033,nd,nd,0.05,0.215,0.01,0.027,-9999.0,0.127,0.038,0.031,0.856,0.024,0.026,nd,nd,0.219,0.013,nd,nd,0.106,0.131,-9999.0,0.016,0.008,0.012,0.063,0.05,nd,-9999.0,1.375,0.101,0.43,1.805,0.531,1.0,1.906,0.703,1.1,0.81,0.19,2.59,0.05,0.95,0.48,0.23,0.39,0.37,0.82,0.6,None
93HG_160,CAR-160,160,1,4,20090811,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.399,10.297,2009,8,11,1380,2009-08-11T04:42:00,04:42,05:10,09:11,09:39,2009-08-11T09:12:00,C160_1_4_8,20,1.338,0.24,0.361,0.05,nd,nd,0.038,0.178,0.021,0.03,0.004,0.32,0.035,0.043,1.222,0.032,0.083,nd,nd,0.219,0.021,nd,nd,0.158,0.203,-9999.0,0.019,0.006,0.014,0.108,0.056,nd,-9999.0,1.939,0.148,0.571,2.51,0.719,1.32,2.658,0.875,0.99,0.79,0.21,2.7,0.06,0.94,0.5,0.41,0.27,0.32,0.954,0.853,None
93HG_160,CAR-160,160,1,4,20090811,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.399,10.297,2009,8,11,1380,2009-08-11T04:42:00,04:42,05:10,09:11,09:39,2009-08-11T09:12:00,C160_1_4_7,25,0.765,0.235,0.174,0.033,nd,nd,0.032,0.105,0.022,0.014,-9999.0,0.082,0.031,0.032,0.699,0.062,0.004,nd,nd,0.179,0.056,nd,nd,0.084,0.09,-9999.0,0.01,0.004,0.011,0.033,0.034,nd,-9999.0,1.174,0.101,0.25,1.424,0.351,0.76,1.525,0.539,0.99,0.71,0.29,3.34,0.07,0.93,0.5,0.21,0.29,0.5,0.67,0.53,None
93HG_160,CAR-160,160,1,4,20090811,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.399,10.297,2009,8,11,1380,2009-08-11T04:42:00,04:42,05:10,09:11,09:39,2009-08-11T09:12:00,C160_1_4_9,35,0.689,0.252,0.175,0.034,nd,nd,0.029,0.1,0.017,0.019,-9999.0,0.083,0.068,0.03,0.599,0.085,0.005,nd,nd,0.147,0.105,nd,nd,0.084,0.091,-9999.0,0.009,0.003,0.013,0.042,0.028,nd,-9999.0,1.116,0.1,0.28,1.396,0.38,0.807,1.496,0.579,1.17,0.74,0.26,2.94,0.07,0.93,0.46,0.26,0.25,0.49,0.46,0.65,None
93HG_160,CAR-160,160,1,4,20090811,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.399,10.297,2009,8,11,1380,2009-08-11T04:42:00,04:42,05:10,09:11,09:39,2009-08-11T09:12:00,C160_1_4_10,55,0.388,0.211,0.108,0.03,nd,nd,0.02,0.058,0.004,0.007,-9999.0,0.066,0.005,0.014,0.288,0.082,0.017,nd,nd,0.051,0.16,nd,nd,0.042,0.066,-9999.0,-9999.0,-9999.0,0.009,0.089,-9999.0,nd,-9999.0,0.707,0.055,0.149,0.856,0.204,0.523,0.911,0.378,1.35,0.73,0.27,3.47,0.06,0.94,0.43,0.19,0.22,0.6,0.28,0.78,None
93HG_160,CAR-160,160,1,4,20090811,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.399,10.297,2009,8,11,1380,2009-08-11T04:42:00,04:42,05:10,09:11,09:39,2009-08-11T09:12:00,C160_1_4_11,75,0.189,0.074,0.057,0.012,nd,nd,0.013,0.037,-9999.0,0.004,-9999.0,0.043,-9999.0,0.004,0.163,0.024,0.002,nd,nd,0.016,0.058,nd,nd,0.02,0.037,-9999.0,-9999.0,-9999.0,0.004,0.022,-9999.0,nd,-9999.0,0.32,0.02,0.093,0.413,0.113,0.244,0.433,0.171,1.29,0.82,0.18,2.83,0.05,0.95,0.44,0.25,0.29,0.46,0.12,0.3,None
93HG_160,CAR-160,160,1,4,20090811,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.399,10.297,2009,8,11,1380,2009-08-11T04:42:00,04:42,05:10,09:11,09:39,2009-08-11T09:12:00,C160_1_4_12,100,0.102,0.038,0.032,0.005,nd,nd,0.01,0.023,-9999.0,0.002,-9999.0,0.021,-9999.0,0.002,0.09,0.01,0.002,nd,nd,0.011,0.027,nd,nd,0.01,0.022,-9999.0,-9999.0,-9999.0,-9999.0,0.016,-9999.0,nd,-9999.0,0.172,0.009,0.054,0.226,0.063,0.133,0.235,0.094,1.3,0.86,0.14,2.73,0.04,0.96,0.43,0.22,0.35,0.43,0.08,0.18,None
93HG_161,CAR-161,161,1,4,20090915,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.3967,10.3053,2009,9,15,1380,2009-09-15T05:25:00,05:25,05:42,09:54,10:11,2009-09-15T09:55:00,C161_1_4_1,1,0.266,0.022,0.027,0.022,nd,nd,0.006,0.027,-9999.0,0.004,-9999.0,0.014,0.005,0.084,0.242,0.023,-9999.0,nd,nd,0.018,0.004,nd,nd,0.014,0.013,-9999.0,-9999.0,0.001,-9999.0,-9999.0,-9999.0,nd,-9999.0,0.315,0.11,0.052,0.367,0.162,0.211,0.477,0.158,0.79,0.32,0.68,1.94,0.23,0.77,0.56,0.12,0.21,0.67,0.2,0.12,None
93HG_161,CAR-161,161,1,4,20090915,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.3967,10.3053,2009,9,15,1380,2009-09-15T05:25:00,05:25,05:42,09:54,10:11,2009-09-15T09:55:00,C161_1_4_1,1,0.259,0.021,0.027,0.022,nd,nd,0.006,0.027,-9999.0,0.005,-9999.0,0.014,0.005,0.08,0.235,0.023,-9999.0,nd,nd,0.017,0.004,nd,nd,0.014,0.013,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.002,nd,-9999.0,0.307,0.107,0.052,0.359,0.159,0.207,0.466,0.153,0.8,0.33,0.67,1.93,0.23,0.77,0.56,0.12,0.22,0.66,0.2,0.12,None
93HG_161,CAR-161,161,1,4,20090915,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.3967,10.3053,2009,9,15,1380,2009-09-15T05:25:00,05:25,05:42,09:54,10:11,2009-09-15T09:55:00,C161_1_4_3,7,0.261,0.02,0.028,0.022,nd,nd,0.006,0.029,-9999.0,0.004,-9999.0,0.013,0.005,0.083,0.238,0.023,-9999.0,nd,nd,0.017,0.003,nd,nd,0.015,0.013,-9999.0,-9999.0,0.002,-9999.0,-9999.0,0.002,nd,-9999.0,0.309,0.109,0.053,0.362,0.162,0.21,0.471,0.156,0.8,0.33,0.67,1.91,0.23,0.77,0.55,0.12,0.22,0.66,0.25,0.12,None
